4.22	2.97272	2.52273	2.53199
4.23	2.97858	2.52394	2.53327
4.24	2.98447	2.52515	2.53454
4.25	2.9904	2.52636	2.53581
4.26	2.99637	2.52757	2.53709
4.27	3.00238	2.52878	2.53836
4.28	3.00842	2.52999	2.53963
4.29	3.0145	2.5312	2.5409
4.3	3.02062	2.53241	2.54218
4.31	3.02677	2.53362	2.54345
4.32	3.03296	2.53483	2.54472
4.33	3.03919	2.53603	2.54599
4.34	3.04546	2.53724	2.54726
4.35	3.05176	2.53845	2.54853
4.36	3.0581	2.53965	2.5498
4.37	3.06448	2.54086	2.55107
4.38	3.0709	2.54206	2.55234
4.39	3.07736	2.54327	2.55361
4.4	3.08386	2.54447	2.55489
4.41	3.0904	2.54568	2.55616
4.42	3.09698	2.54688	2.55742
4.43	3.10359	2.54809	2.55869
4.44	3.11025	2.54929	2.55996
4.45	3.11695	2.55049	2.56123
4.46	3.12369	2.55169	2.5625
4.47	3.13046	2.5529	2.56377
4.48	3.13728	2.5541	2.56504
4.49	3.14414	2.5553	2.56631
4.5	3.15104	2.5565	2.56758
4.51	3.15798	2.5577	2.56885
4.52	3.16497	2.5589	2.57011
4.53	3.17199	2.5601	2.57138
4.54	3.17906	2.5613	2.57265
4.55	3.18617	2.56249	2.57392
4.56	3.19332	2.56369	2.57518
4.57	3.20052	2.56489	2.57645
4.58	3.20775	2.56609	2.57772
4.59	3.21503	2.56729	2.57898
4.6	3.22236	2.56848	2.58025
4.61	3.22972	2.56968	2.58152
4.62	3.23713	2.57087	2.58278
4.63	3.24459	2.57207	2.58405
4.64	3.25209	2.57326	2.58531
4.65	3.25963	2.57446	2.58658
4.66	3.26722	2.57565	2.58784
4.67	3.27485	2.57685	2.58911
4.68	3.28253	2.57804	2.59038
4.69	3.29025	2.57923	2.59164
4.7	3.29802	2.58043	2.5929
4.71	3.30583	2.58162	2.59417
4.72	3.31369	2.58281	2.59543
4.73	3.3216	2.584	2.5967
4.74	3.32955	2.58519	2.59796
4.75	3.33754	2.58638	2.59922
4.76	3.34559	2.58757	2.60049
4.77	3.35368	2.58876	2.60175
4.78	3.36182	2.58995	2.60301
4.79	3.37001	2.59114	2.60428
4.8	3.37824	2.59233	2.60554
4.81	3.38652	2.59352	2.6068
4.82	3.39485	2.5947	2.60806
4.83	3.40323	2.59589	2.60933
4.84	3.41165	2.59708	2.61059
4.85	3.42013	2.59826	2.61185
4.86	3.42865	2.59945	2.61311
4.87	3.43722	2.60064	2.61437
4.88	3.44585	2.60182	2.61563
4.89	3.45452	2.60301	2.61689
4.9	3.46324	2.60419	2.61815
4.91	3.47201	2.60537	2.61941
4.92	3.48083	2.60656	2.62067
4.93	3.4897	2.60774	2.62193
4.94	3.49863	2.60892	2.62319
4.95	3.5076	2.61011	2.62445
4.96	3.51663	2.61129	2.62571
4.97	3.5257	2.61247	2.62697
4.98	3.53483	2.61365	2.62823
4.99	3.54401	2.61483	2.62949
5	3.55324	2.61601	2.63075
5.01	3.56253	2.61719	2.63201
5.02	3.57187	2.61837	2.63326
5.03	3.58126	2.61955	2.63452
5.04	3.5907	2.62073	2.63578
5.05	3.60019	2.62191	2.63704
5.06	3.60974	2.62309	2.6383
5.07	3.61935	2.62426	2.63955
5.08	3.62901	2.62544	2.64081
5.09	3.63872	2.62662	2.64207
5.1	3.64848	2.62779	2.64332
5.11	3.65831	2.62897	2.64458
5.12	3.66818	2.63014	2.64583
5.13	3.67811	2.63132	2.64709
5.14	3.6881	2.63249	2.64835
5.15	3.69814	2.63367	2.6496
5.16	3.70824	2.63484	2.65086
5.17	3.71839	2.63601	2.65211
5.18	3.7286	2.63719	2.65337
5.19	3.73887	2.63836	2.65462
5.2	3.7492	2.63953	2.65588
5.21	3.75958	2.6407	2.65713
5.22	3.77001	2.64188	2.65838
5.23	3.78051	2.64305	2.65964
5.24	3.79107	2.64422	2.66089
5.25	3.80168	2.64539	2.66214
5.26	3.81235	2.64656	2.6634
5.27	3.82308	2.64773	2.66465
5.28	3.83386	2.64889	2.6659
5.29	3.84471	2.65006	2.66715
5.3	3.85562	2.65123	2.66841
5.31	3.86658	2.6524	2.66966
5.32	3.87761	2.65357	2.67091
5.33	3.8887	2.65473	2.67216
5.34	3.89984	2.6559	2.67341
5.35	3.91105	2.65706	2.67467
5.36	3.92232	2.65823	2.67592
5.37	3.93364	2.6594	2.67717
5.38	3.94503	2.66056	2.67842
5.39	3.95649	2.66172	2.67967
5.4	3.968	2.66289	2.68092
5.41	3.97958	2.66405	2.68217
5.42	3.99121	2.66521	2.68342
5.43	4.00291	2.66638	2.68467
5.44	4.01468	2.66754	2.68592
5.45	4.0265	2.6687	2.68716
5.46	4.03839	2.66986	2.68841
5.47	4.05035	2.67102	2.68966
5.48	4.06236	2.67218	2.69091
5.49	4.07445	2.67334	2.69216
5.5	4.08659	2.6745	2.69341
5.51	4.0988	2.67566	2.69465
5.52	4.11108	2.67682	2.6959
5.53	4.12342	2.67798	2.69715
5.54	4.13583	2.67914	2.6984
5.55	4.1483	2.6803	2.69964
5.56	4.16083	2.68145	2.70089
5.57	4.17344	2.68261	2.70214
5.58	4.18611	2.68377	2.70338
5.59	4.19885	2.68492	2.70463
5.6	4.21165	2.68608	2.70587
5.61	4.22452	2.68724	2.70712
5.62	4.23746	2.68839	2.70836
5.63	4.25047	2.68954	2.70961
5.64	4.26354	2.6907	2.71085
5.65	4.27669	2.69185	2.7121
5.66	4.2899	2.69301	2.71334
5.67	4.30318	2.69416	2.71459
5.68	4.31653	2.69531	2.71583
5.69	4.32995	2.69646	2.71707
5.7	4.34344	2.69761	2.71832
5.71	4.357	2.69877	2.71956
5.72	4.37063	2.69992	2.7208
5.73	4.38433	2.70107	2.72205
5.74	4.3981	2.70222	2.72329
5.75	4.41194	2.70337	2.72453
5.76	4.42586	2.70451	2.72577
5.77	4.43984	2.70566	2.72702
5.78	4.4539	2.70681	2.72826
5.79	4.46803	2.70796	2.7295
